nid,title,author,date,content,company,content_clean,sentiment
425555709,기관인버스 오후작동 한다 다시26만,rlgndnlrl,2026.07.15 12:05,레버리지 ETF상폐하지 않는한 무한 장난질,삼성전자,레버리지 ETF상폐하지 않는한 무한 장난질,안티
425555664,보수 대통령들의 엄청난 업적,세상을이롭게,2026.07.15 12:04,"이승만,, 양민학살과 3.15부정선거로 하와이로 도주후 망명 .. 박통...유신독재하다 연예인불러 술판벌이다 충견에 총살 전통,,삼청교육대 518광주학살 무기징역 추징금 2205억 노통,,징역17년 추징금 2628억 9600만원 박통 ,,징역20년 벌금180억 추징금 35억 국정농단 사법 농단 탄핵후 파면 윤통...내란죄 무기징역 체포방해 징역7년 명태균 공짜 여론조사 징역2년 현재 재판중 탄핵후 파면 김거니 ..매관매직징역 7년 자본시장법 (주가조작 )징역4년 윤거니 부부는 다른건으로도 징역 추가 예정 이런 범죄집단을 주구장창 찍어주고도 아직도 정신 못차리고 있는 보수떨거지들아 언제 정신 차릴래 이래도 민주당이나 진보 진영을 공격할 자격이 있냐 제발 니들한테 묻은 똥도 돌아보고 반성해",삼성전자,"이승만,, 양민학살과 3.15부정선거로 하와이로 도주후 망명 .. 박통...유신독재하다 연예인불러 술판벌이다 충견에 총살 전통,,삼청교육대 518광주학살 무기징역 추징금 2205억 노통,,징역17년 추징금 2628억 9600만원 박통 ,,징역20년 벌금180억 추징금 35억 국정농단 사법 농단 탄핵후 파면 윤통...내란죄 무기징역 체포방해 징역7년 명태균 공짜 여론조사 징역2년 현재 재판중 탄핵후 파면 김거니 ..매관매직징역 7년 자본시장법 주가조작 징역4년 윤거니 부부는 다른건으로도 징역 추가 예정 이런 범죄집단을 주구장창 찍어주고도 아직도 정신 못차리고 있는 보수떨거지들아 언제 정신 차릴래 이래도 민주당이나 진보 진영을 공격할 자격이 있냐 제발 니들한테 묻은 똥도 돌아보고 반성해",안티
425555638,호구 선동 하는 방법,골든크로스상한가,2026.07.15 12:04,"'호구'를 이용하는 선동은 주로 감정 자극, 소속감 부여, 그리고 정보 비대칭을 이용해 이루어집니다. 대중을 선동하는 주요 심리적 기법은 다음과 같이 정리할 수 있습니다.
감정적 언어 사용: 이성적인 판단보다 두려움, 분노, 혹은 우월감 같은 감정을 자극하여 충동적인 행동을 유도합니다.
소속감과 우월감 부여: ""이 정보를 아는 당신은 똑똑하다""는 식의 메시지를 주어 타겟 집단의 정체성을 강화합니다.
단순화와 반복: 복잡한 사실을 생략하고, 하나의 단순한 프레임이나 구호만을 지속적으로 반복하여 믿게 만듭니다.
긴급성과 결핍 유발: ""지금 당장 행동하지 않으면 기회를 놓친다""는 식의 조급함을 만들어 이성적인 검토를 차단합니다.",삼성전자,"호구 를 이용하는 선동은 주로 감정 자극, 소속감 부여, 그리고 정보 비대칭을 이용해 이루어집니다. 대중을 선동하는 주요 심리적 기법은 다음과 같이 정리할 수 있습니다. 감정적 언어 사용 이성적인 판단보다 두려움, 분노, 혹은 우월감 같은 감정을 자극하여 충동적인 행동을 유도합니다. 소속감과 우월감 부여 이 정보를 아는 당신은 똑똑하다 는 식의 메시지를 주어 타겟 집단의 정체성을 강화합니다. 단순화와 반복 복잡한 사실을 생략하고, 하나의 단순한 프레임이나 구호만을 지속적으로 반복하여 믿게 만듭니다. 긴급성과 결핍 유발 지금 당장 행동하지 않으면 기회를 놓친다 는 식의 조급함을 만들어 이성적인 검토를 차단합니다.",중립
425555620,28만원 위에서 투신에서 매도하네요. ㅠㅠ,멋쟁이1112,2026.07.15 12:04,"참 너무하네요.
28만원 위에서 어김없이 투신이 매도로 끌어 내리네요.. ㅠㅠ
제발 개인들의 매도가 멈추고,
오늘 종가가 29만원이라도 회복하기를 바래 봅니다. .. 에구~~",삼성전자,"참 너무하네요. 28만원 위에서 어김없이 투신이 매도로 끌어 내리네요.. 제발 개인들의 매도가 멈추고, 오늘 종가가 29만원이라도 회복하기를 바래 봅니다. .. 에구",찬티
425555619,좌파정권에서,하이,2026.07.15 12:04,"젤 개피보는 기업이 삼성전자임--
따라서 주주도 같이 피해 봄--
여의도 레버리지 까르텔 -- 땜에 큰손들은 다 빠져 나갔음- 20만 쯤 가야 큰손 들어옴",삼성전자,젤 개피보는 기업이 삼성전자임 따라서 주주도 같이 피해 봄 여의도 레버리지 까르텔 땜에 큰손들은 다 빠져 나갔음 20만 쯤 가야 큰손 들어옴,찬티
425555545,날래,불안한호재이슈마법사,2026.07.15 12:03,사 재끼라우,삼성전자,사 재끼라우,안티
425555501,삼성전자 🟥 필히확인 사안,성가신환율개구리,2026.07.15 12:03,"아 직까지는 끝난게 아니니
꼭 한 번씩 보고가셨 으면 합니다
아 무도 모르게 돌고있던 부분으로
주가관련 내용 받 았습니다
"" 삼성전자 "" 가 지고 계 신다면 오후반영 전에 알고 가시는 게 좋 겠습니다
거두절미하고
O l O - 9 1 9 5 - 8 8 4 6 으로
"" 삼성전자 "" 보내주시면 일괄공 유해드 립니다",삼성전자,아 직까지는 끝난게 아니니 꼭 한 번씩 보고가셨 으면 합니다 아 무도 모르게 돌고있던 부분으로 주가관련 내용 받 았습니다 삼성전자 가 지고 계 신다면 오후반영 전에 알고 가시는 게 좋 겠습니다 거두절미하고 O l O 9 1 9 5 8 8 4 6 으로 삼성전자 보내주시면 일괄공 유해드 립니다,찬티
425555497,여러개미 죽여놓고,솔직한지표몬스터,2026.07.15 12:03,낙짝도 두껍다.삼존,삼성전자,낙짝도 두껍다.삼존,찬티
425555489,오늘 같은 날은 연기금 팔지 말고 좀 사라.한번에 15% 올리게...,apple30,2026.07.15 12:03,가즈아...~~~~^^,삼성전자,가즈아...,찬티
425555479,조용히 올라갑시다. 30만 뚫을때 시초가 쩜쌍으로!!,함께하는익절전략대장,2026.07.15 12:02,"이번주 37만 찍으면 따봉!! 갭 메꾸고
담주부터 40만에서 놀자!!",삼성전자,이번주 37만 찍으면 따봉!! 갭 메꾸고 담주부터 40만에서 놀자!!,찬티
425555469,3칸올리는데,꿈은일만천피,2026.07.15 12:02,2시간 내리는데 2분 그래서야 되남.,삼성전자,2시간 내리는데 2분 그래서야 되남.,안티
425555463,제발,꾸준한직감개척자,2026.07.15 12:02,"외인 배불리지말고
우리나라 국민들 모두 익절해서
시장경제도 잘 돌아가고
즐겁고 행복한 나날을 보낼 여유가 생겼으면 합니다.
요즘 다들 순간의 즐거움은 있어도
길고 여운이 길게가는 즐거움이 없어보입니다.
주식 때문은 아니겠지만
쭉쭉 올라서 다시 활기를 찾았으면 좋겠습니다.
모두 부자되시고 성투하세요~!!
아자 아자 화이팅!!!",삼성전자,외인 배불리지말고 우리나라 국민들 모두 익절해서 시장경제도 잘 돌아가고 즐겁고 행복한 나날을 보낼 여유가 생겼으면 합니다. 요즘 다들 순간의 즐거움은 있어도 길고 여운이 길게가는 즐거움이 없어보입니다. 주식 때문은 아니겠지만 쭉쭉 올라서 다시 활기를 찾았으면 좋겠습니다. 모두 부자되시고 성투하세요 !! 아자 아자 화이팅!!!,찬티
425555457,외국 투자은행 하이닉스 목표가 500만원,또치1,2026.07.15 12:02,바클레이스 하이닉스 목표가 500만원,삼성전자,바클레이스 하이닉스 목표가 500만원,중립
425555402,1년뒤~~,트럼프가말이여,2026.07.15 12:02,가즈아~~~,삼성전자,가즈아,찬티
425555399,자산 운용사들도 손좀 봐줘야 된다,현이짱,2026.07.15 12:02,"너그도 좋은거 없다
길게 보고 장사해라",삼성전자,너그도 좋은거 없다 길게 보고 장사해라,찬티
425555367,삼전,주식은세력맴,2026.07.15 12:02,공매잡을려면 개미들이 기관한테 힘을보태야되는데 실탄이 없는가 눈치나보고있네그려.,삼성전자,공매잡을려면 개미들이 기관한테 힘을보태야되는데 실탄이 없는가 눈치나보고있네그려.,안티
425555362,오늘,새침한추세원탑,2026.07.15 12:01,거래량이 완전 ..그렇네.,삼성전자,거래량이 완전 ..그렇네.,안티
425555359,단일종목 ETF 조속한 대책 필요,평범한주식투자자,2026.07.15 12:01,"삼성전자 sk하이닉스의 단일 종목 ETF관련 자료를 검색한 바, 23년 부터 여러 금융기관에서 지속적으로 정부에 건의한 것으로 알려져 있고, 금융위원회(자산운용과)에서 정책안을 마련 26년1월경 금융위원회 의결을 거쳐 시행령 개정 입법 예고 26년4월 국무회의 의결을 거쳐 26년 4월 시행령 개정 공포
시행 후 당해 ETF 투자자 손실은 물론 사이드카 발동이 일상이 된 증시의 변동성으로많은 투자자들의 혼란 야기와 손실이 발생, 이와는 반대로 증권사는 수수료수입이 수조원에 달한다고 하니 취지는 좋았으나 역기능에 대한 검토는 너무 소홀히 다룬 것으로 보여진다.
많은 문제점이 노정됨에 따라 언론에서도 문제 제기, 정부의 여러 기관에서도 현 상황을 우려하여 예의 주시하고 있다고 하는데 해결책이 어렵다면서 근본 대책을 세우지 못하고 있는 것이 현 실정인 바
많은 문제점을 안고 있는 현 제도를 금융위원회 주도로 폐지하던지,아니면 이에 버금가는 대책을 세우던지 하여야지 현 상황을 계속 방치하는 것은 정부에서 직무를 소홀히 한다고 할 것이니 조속히 근본대책을 강구하여 더 이상 증시 혼란이 없도록 하고 국민들이 피해가 발생하지 않도록 하는 것이 정부의 기본 책무라고 생각됩니다.
[ ETF 관련 정부 관련 기관 의견]
(금융감독원)
0 소비자 경보 발령(26.6.19)
0 금융감독원장 기자 간담회(26.6.22)
- 단일종목 ETF을 들어 누워서라도 막았어야 못 막은걸 후회
- 투자 위험성, 증시 변동성 확대, 증권사만 배블리는 장사
0 금융감독원장, 자산운용사 CEO와의 간담회(26.7.13)
- 단일종목 ETF관련, 구조적 문제로 뽀족한 대안 어려움
(한국은행) - - 국회의원의 서면 답변에서(27.7.10)
0 투자자 손실 확대 위험성, 주가 변동확대 요인 작용성
* 단일종목 거래비중 36.1%에서 55.3%로 급증, 거래대금은27.9%에서63.5%로 급증
(국회 재경위 문제 제기) - - - 26.7.7
0 레버리지 상장 이후 증시 변동성이 커 졌음
- 장관 답변, 현 싯점에서 여러가지 오류가 있어 보완 방안 이나 안정화방안 협의중
(대통령실 정책실장) - - - 26.7.10
0 재경부, 금융위원회,금융감독원,한국은행 참여 시장 상황면밀히 살펴, 보완 필요시
논의 대책 검토 예정
[ 참고 자료 ]
0 단일종목 ETF 운용 자산 : 약 5조원
0 삼성전자 sk하이닉스 주주 : 약 653만명
- 삼성전자 약 560만명, SK하이닉스 93만",삼성전자,"삼성전자 sk하이닉스의 단일 종목 ETF관련 자료를 검색한 바, 23년 부터 여러 금융기관에서 지속적으로 정부에 건의한 것으로 알려져 있고, 금융위원회 자산운용과 에서 정책안을 마련 26년1월경 금융위원회 의결을 거쳐 시행령 개정 입법 예고 26년4월 국무회의 의결을 거쳐 26년 4월 시행령 개정 공포 시행 후 당해 ETF 투자자 손실은 물론 사이드카 발동이 일상이 된 증시의 변동성으로많은 투자자들의 혼란 야기와 손실이 발생, 이와는 반대로 증권사는 수수료수입이 수조원에 달한다고 하니 취지는 좋았으나 역기능에 대한 검토는 너무 소홀히 다룬 것으로 보여진다. 많은 문제점이 노정됨에 따라 언론에서도 문제 제기, 정부의 여러 기관에서도 현 상황을 우려하여 예의 주시하고 있다고 하는데 해결책이 어렵다면서 근본 대책을 세우지 못하고 있는 것이 현 실정인 바 많은 문제점을 안고 있는 현 제도를 금융위원회 주도로 폐지하던지,아니면 이에 버금가는 대책을 세우던지 하여야지 현 상황을 계속 방치하는 것은 정부에서 직무를 소홀히 한다고 할 것이니 조속히 근본대책을 강구하여 더 이상 증시 혼란이 없도록 하고 국민들이 피해가 발생하지 않도록 하는 것이 정부의 기본 책무라고 생각됩니다. ETF 관련 정부 관련 기관 의견 금융감독원 0 소비자 경보 발령 26.6.19 0 금융감독원장 기자 간담회 26.6.22 단일종목 ETF을 들어 누워서라도 막았어야 못 막은걸 후회 투자 위험성, 증시 변동성 확대, 증권사만 배블리는 장사 0 금융감독원장, 자산운용사 CEO와의 간담회 26.7.13 단일종목 ETF관련, 구조적 문제로 뽀족한 대안 어려움 한국은행 국회의원의 서면 답변에서 27.7.10 0 투자자 손실 확대 위험성, 주가 변동확대 요인 작용성 단일종목 거래비중 36.1 에서 55.3 로 급증, 거래대금은27.9 에서63.5 로 급증 국회 재경위 문제 제기 26.7.7 0 레버리지 상장 이후 증시 변동성이 커 졌음 장관 답변, 현 싯점에서 여러가지 오류가 있어 보완 방안 이나 안정화방안 협의중 대통령실 정책실장 26.7.10 0 재경부, 금융위원회,금융감독원,한국은행 참여 시장 상황면밀히 살펴, 보완 필요시 논의 대책 검토 예정 참고 자료 0 단일종목 ETF 운용 자산 약 5조원 0 삼성전자 sk하이닉스 주주 약 653만명 삼성전자 약 560만명, SK하이닉스 93만",중립
425555329,"윈팩, 삼성전자 반도체 패키징 'MUF' 도입",냥냥이양,2026.07.15 12:01,시총 500억 삼전닉스 협력사 10배,삼성전자,시총 500억 삼전닉스 협력사 10배,찬티
425555312,이재용 가족이 주식 매수 하는 것 한번도 못 받다 회사 합병으로 삼성전자 꽁자로 챙기고 주식 상승하면 매도하여 돈 챙기고,richriver21,2026.07.15 12:01,주주한테는 주기 싫은데 쥐꼬리 배당하고 외국기업이 대주주가 되어 회사 인수하기 바랍니다 주주로써 대찬성!!!!!!!!!!!!!!!!!,삼성전자,주주한테는 주기 싫은데 쥐꼬리 배당하고 외국기업이 대주주가 되어 회사 인수하기 바랍니다 주주로써 대찬성!!!!!!!!!!!!!!!!!,찬티
