nid,title,author,date,content,company,content_clean,sentiment
425562064,이번주 우리나라 3년 몇개월만에,아타나시오,2026.07.15 13:00,"뉴스 계속 나오듯 금리인상할 확률높다
베이비스텦으로 0.25라나 아니라나
주가 괜히 빠진게 아님.미국보다 기준금리 낮으니 외인들도 빠져나가기였고
오랜만 외인 진입한건 우리나라가 금리인상해줘야 헷지되고 저들도 환차손을 견디기 때문.우리나라 금리인상은 외인들한테 호재다",SK하이닉스,뉴스 계속 나오듯 금리인상할 확률높다 베이비스텦으로 0.25라나 아니라나 주가 괜히 빠진게 아님.미국보다 기준금리 낮으니 외인들도 빠져나가기였고 오랜만 외인 진입한건 우리나라가 금리인상해줘야 헷지되고 저들도 환차손을 견디기 때문.우리나라 금리인상은 외인들한테 호재다,찬티
425562015,결국은 조정도 회복도,쉐링포드,2026.07.15 13:00,외국인 투자자들의 판단인가보네요,SK하이닉스,외국인 투자자들의 판단인가보네요,안티
425561972,진짜 주린이들인거냐? 아님 희망고문인거냐? 삼전은 10%만 올라도 상한가라니깐?,주식21년건물주,2026.07.15 13:00,"주식공부 아니 기초라도 공부좀해라...
상한가가 어떤 주식에서 나는지....
삼전 주식 수가 몇개인지 아냐?
지금도 엄청 잘 오르고있고만 참나",SK하이닉스,주식공부 아니 기초라도 공부좀해라... 상한가가 어떤 주식에서 나는지.... 삼전 주식 수가 몇개인지 아냐? 지금도 엄청 잘 오르고있고만 참나,찬티
425561957,30만전자,Nxsehyg,2026.07.15 13:00,이번주 30만전자 회복합니다 쭈우욱....,SK하이닉스,이번주 30만전자 회복합니다 쭈우욱....,찬티
425561876,매도구간 왔다 적당히 팔고 민다,rlgndnlrl,2026.07.15 12:59,"여기가 바로 인버스구간
그리고 투척 누른다 답나오지
대책이 나올때까지 분할매수",SK하이닉스,여기가 바로 인버스구간 그리고 투척 누른다 답나오지 대책이 나올때까지 분할매수,찬티
425561821,상승엔 서킷이 없으니 대신 20분간 일동 묵념,정신차리라,2026.07.15 12:59,"좀 쉬어주면서 해야죠.
앞으로 달릴 길이 아주 먼데",SK하이닉스,좀 쉬어주면서 해야죠. 앞으로 달릴 길이 아주 먼데,중립
425561809,고점 대비 아직 갈길이 멀다,ㅅㅈㅎ,2026.07.15 12:58,36까지 빨리 가야 한다,SK하이닉스,36까지 빨리 가야 한다,찬티
425561791,★ 삼성전자 독일 ADR 10% 폭등: 오늘 10% 폭등 전망,반도체1등종목매수,2026.07.15 12:58,"★ 삼성전자 독일 ADR 10% 폭등: 오늘 10% 폭등 전망
삼성전자: 2분기 서프라이즈 실적 발표: 매수 적기
영업이익: 110조원(충담금 포함): 작년 대비 1810% 폭증
★ 엔비디아 영업이익 81조: 삼성전자 110조원(세계 1위)
삼성전자: 외인+기관 최근 1370만주 대량매수: 급등신호
1. 삼성전자: 90조원 자사주 매입: 폭등 가능: 선매수
24년 자사주 10조 매수로 68% 폭등 했었음
자사주 90조원 매수시 200% 폭등 가능: 빨리 매수 필요
2. 삼성전자: 연말 특별배당 1주당 1.5만원: 폭등 재료!
하반기 갈수록, 고배당 받으려 매수세 몰림: 선 매수 유리
★ 삼성전자: HBM+파운드리+휴대폰(3개업황): 다 좋다
삼성전자 빨리 매수후 1~2년 인내시 부자 됨
연말 100만원, 내년 200만원(내년 영업이익 631조원)",SK하이닉스,"삼성전자 독일 ADR 10 폭등 오늘 10 폭등 전망 삼성전자 2분기 서프라이즈 실적 발표 매수 적기 영업이익 110조원 충담금 포함 작년 대비 1810 폭증 엔비디아 영업이익 81조 삼성전자 110조원 세계 1위 삼성전자 외인 기관 최근 1370만주 대량매수 급등신호 1. 삼성전자 90조원 자사주 매입 폭등 가능 선매수 24년 자사주 10조 매수로 68 폭등 했었음 자사주 90조원 매수시 200 폭등 가능 빨리 매수 필요 2. 삼성전자 연말 특별배당 1주당 1.5만원 폭등 재료! 하반기 갈수록, 고배당 받으려 매수세 몰림 선 매수 유리 삼성전자 HBM 파운드리 휴대폰 3개업황 다 좋다 삼성전자 빨리 매수후 1 2년 인내시 부자 됨 연말 100만원, 내년 200만원 내년 영업이익 631조원",찬티
425561757,초 대형주가 매일 10% 왔다리갔다리..,부자아빠,2026.07.15 12:58,레버리지 빨리 안없애고 뭐하냐. 정부 써글인간들아,SK하이닉스,레버리지 빨리 안없애고 뭐하냐. 정부 써글인간들아,안티
425561752,저번처럼 전쟁은 반영되고 다시출발,Thks1133,2026.07.15 12:58,"저번 두배샹승
.이번도. 삼전
두배상승가능",SK하이닉스,저번 두배샹승 .이번도. 삼전 두배상승가능,찬티
425561741,삼성실적 봐서 알지?,숨겨진투자전략개척자,2026.07.15 12:58,tsmc나 반도체 실적도 넘사 일거라 생각한다,SK하이닉스,tsmc나 반도체 실적도 넘사 일거라 생각한다,중립
425561731,단타잘묵고갑니다,행복한소식공격수,2026.07.15 12:58,"강제장투중이신분들 화이팅
오늘저녁은 참치회묵어야지",SK하이닉스,강제장투중이신분들 화이팅 오늘저녁은 참치회묵어야지,찬티
425561715,30만 전자,앵두1104,2026.07.15 12:58,가나요 ᆢㅋ,SK하이닉스,가나요,중립
425561712,개미가 돈 못바는 이유,아직도주린이,2026.07.15 12:58,"세력 개수작을 심리적으로 당할 수가 없다
장투자만 살아 남는다
그게 10 프로
적립식 투자로 신경 안쓰다
10년 뒤 6배~ 10배",SK하이닉스,세력 개수작을 심리적으로 당할 수가 없다 장투자만 살아 남는다 그게 10 프로 적립식 투자로 신경 안쓰다 10년 뒤 6배 10배,찬티
425561674,내일도 오른다,jang1,2026.07.15 12:58,"미선물 오르고 있고 CPI, PPI 굿이고 트럼프 한발 물러섰고, 대통령 레버지지 조속안정대책 지시했고...",SK하이닉스,"미선물 오르고 있고 CPI, PPI 굿이고 트럼프 한발 물러섰고, 대통령 레버지지 조속안정대책 지시했고...",찬티
425561658,조만간,유능한공략참새,2026.07.15 12:57,폭풍매수구간진입예정...,SK하이닉스,폭풍매수구간진입예정...,찬티
425561651,284를 넘기 힘드네. 284넘으면 훅 치고 갈텐데,반전적인소식여왕,2026.07.15 12:57,힘내라 힘!!!!,SK하이닉스,힘내라 힘!!!!,찬티
425561643,반등 주고 개미들 달라붙으면 또 물량 떠넘기고 폭락시킨다 기회 줄 때 탈출해라 탈출은 지능순 내일 금리인상 하면 폭락이다,코스피ㅡ만,2026.07.15 12:57,기회 줄 때 탈출해라 탈출은 지능순,SK하이닉스,기회 줄 때 탈출해라 탈출은 지능순,안티
425561633,삼전 만이 살 길이다~,고독한야옹이,2026.07.15 12:57,막 퍼담아라 ~.,SK하이닉스,막 퍼담아라 .,찬티
425561621,와,ㅜ,2026.07.15 12:57,어제24에산사람 너무부럽다ㅜㅜ,SK하이닉스,어제24에산사람 너무부럽다,찬티
425561620,대단한 삼전~노조만 빼고,매화육공,2026.07.15 12:57,"어제 오늘 삼전의 역할은 훌륭했다
역시 국민주답다
대단한 삼전
노조만 빼고
아무리 생각해도 삼성노조는 용서가 안된다",SK하이닉스,어제 오늘 삼전의 역할은 훌륭했다 역시 국민주답다 대단한 삼전 노조만 빼고 아무리 생각해도 삼성노조는 용서가 안된다,찬티
425561559,어제 빨간불이라고 그냥 지혼자살겠다고 아무생각없이 730만주나 순매도한 돈없고 빽도없는 찌칠이 단타개미들은,주린이초딩딩,2026.07.15 12:57,오늘 완존히 새됬네~~지딴에는 어제 잘팔아먹었다고 낄낄거리며 떠들더니만~~니들이 그딴식으로 사팔사팔 단타로조급하게 매매하니 평생 돈못벌고 가난뱅이로 인생사는거란다~~명심해라,SK하이닉스,오늘 완존히 새됬네 지딴에는 어제 잘팔아먹었다고 낄낄거리며 떠들더니만 니들이 그딴식으로 사팔사팔 단타로조급하게 매매하니 평생 돈못벌고 가난뱅이로 인생사는거란다 명심해라,안티
425561558,개미는 레버타면 망한다,삼전2배간다,2026.07.15 12:57,"상승장이라도 하루 이틀 빠지면 레버는 손실이다...
안전하고 수익 좋은 삼전 본주를 사라",SK하이닉스,상승장이라도 하루 이틀 빠지면 레버는 손실이다... 안전하고 수익 좋은 삼전 본주를 사라,찬티
425561556,갭은 매도,가시연,2026.07.15 12:57,"반드시 , 갭메우러 내려움니다",SK하이닉스,"반드시 , 갭메우러 내려움니다",안티
425561553,"16,000원만",적당히하자,2026.07.15 12:57,"더 상승을 하면
30만 전자로 재입성 합니다.
어제 아침시세엔 언제 30만 전자로
입성을 하냐 했는데..",SK하이닉스,더 상승을 하면 30만 전자로 재입성 합니다. 어제 아침시세엔 언제 30만 전자로 입성을 하냐 했는데..,찬티
425561541,개고수는 오늘 팔고 내일 떨어질때 매수함,개미닝겐,2026.07.15 12:57,ㅇㅇ ㅇㅈ?,SK하이닉스,?,중립
425561539,편안하네 주식조낸쉽네,대주종목전문,2026.07.15 12:57,"어제싸게 잘산듯
안팔길잘했네요
신용다때려넣고 쉬는중",SK하이닉스,어제싸게 잘산듯 안팔길잘했네요 신용다때려넣고 쉬는중,찬티
425561500,정ㅇ원이 팔아야 오늘텐데...,적절한종목뉴스멤버,2026.07.15 12:56,"너무 무겁다.
홧팅",SK하이닉스,너무 무겁다. 홧팅,찬티
425561490,미련팅이 개미들만 파는 거 봐라,jugh,2026.07.15 12:56,7월안에 전고점 돌파한다,SK하이닉스,7월안에 전고점 돌파한다,찬티
425561484,ㅋㅋ올라가네. 매도걸어놓은사람들 취소해 ㅎㅎ,투자20년,2026.07.15 12:56,29간당ㅎㅎ,SK하이닉스,29간당,찬티
425561468,어제까지 떨구느라 고생들 많았습니다.,가뿐한코스,2026.07.15 12:56,오늘부터는 해피모드로 가자구요,SK하이닉스,오늘부터는 해피모드로 가자구요,찬티
425561460,이제 삼전 하닉 계단식으로 조작하면서 계속 올릴거임,도도한주식소식게스트,2026.07.15 12:56,"요번주 내내
곱버스 들어가지말아라
니들 들어오느거 맞춰서
대기하다 올리고 무한반복 조작임",SK하이닉스,요번주 내내 곱버스 들어가지말아라 니들 들어오느거 맞춰서 대기하다 올리고 무한반복 조작임,안티
425561452,이재명 대통령이 주가 누르기 방지법 통과와 레버리지 상장지수펀드(ETF) 대책 마련에 속도를 내라,크게웃으며살자,2026.07.15 12:56,"이재명 대통령이 주가 누르기 방지법 통과와 레버리지 상장지수펀드(ETF) 대책 마련에 속도를 내달라고 지시했다. 이에 금융당국도 정책 속도전에 나서겠다고 밝혔다.
이재명 대통령은 15일 청와대에서 재정경제부, 국가데이터처, 금융위원회, 기획예산처 대상 업무보고를 주재하고 주식시장 정상화를 주문하며 “‘주가 누르기 방지법’ 등 입법이 잘 안되고 지연되고 있다”며 이같이 강조했다.
‘주가 누르기 방지법(상속·증여세법 개정안)’은 기업의 대주주가 경영권 승계를 앞두고 상속세나 증여세를 줄이기 위해 고의로 주가를 낮게 유지하는 편법을 막기 위한 법안이다.
이 대통령은 “어떻게든지 협조를 얻어 속도를 내도록 하라”며 “자본시장 정상화·선진화는 매우 중요한 국가 정책”이라고 설명했다.
이에 이억원 금융위원장은 “주가 누르기 방지법은 두 가지”라며 “한쪽에서는 상속·증여세법에서 하는 방법이 있고, 다른 건 저(低)PBR(주가순자산비율)을 의도적으로 낮추는 경우 페널티를 주는 방안을 함께 검토하고 있다”고 밝혔다.
그러면서 “기본적으로 자본시장은 신뢰가 제일 중요하기 때문에 주가조작 근절은 계속해 나가고 있고, 신고 보상 문제도 많이 되어가고 있다”며 “주주가치 보호도 굉장히 중요한데, 상법 개정과 자사주 제도에 이어 중복상장 원칙 금지·예외 허용 개정안을 발표해 의견을 수렴 중이고 7월 중 바로 본격적으로 시행됐다”고 덧붙였다.",SK하이닉스,"이재명 대통령이 주가 누르기 방지법 통과와 레버리지 상장지수펀드 ETF 대책 마련에 속도를 내달라고 지시했다. 이에 금융당국도 정책 속도전에 나서겠다고 밝혔다. 이재명 대통령은 15일 청와대에서 재정경제부, 국가데이터처, 금융위원회, 기획예산처 대상 업무보고를 주재하고 주식시장 정상화를 주문하며 주가 누르기 방지법 등 입법이 잘 안되고 지연되고 있다 며 이같이 강조했다. 주가 누르기 방지법 상속 증여세법 개정안 은 기업의 대주주가 경영권 승계를 앞두고 상속세나 증여세를 줄이기 위해 고의로 주가를 낮게 유지하는 편법을 막기 위한 법안이다. 이 대통령은 어떻게든지 협조를 얻어 속도를 내도록 하라 며 자본시장 정상화 선진화는 매우 중요한 국가 정책 이라고 설명했다. 이에 이억원 금융위원장은 주가 누르기 방지법은 두 가지 라며 한쪽에서는 상속 증여세법에서 하는 방법이 있고, 다른 건 저 PBR 주가순자산비율 을 의도적으로 낮추는 경우 페널티를 주는 방안을 함께 검토하고 있다 고 밝혔다. 그러면서 기본적으로 자본시장은 신뢰가 제일 중요하기 때문에 주가조작 근절은 계속해 나가고 있고, 신고 보상 문제도 많이 되어가고 있다 며 주주가치 보호도 굉장히 중요한데, 상법 개정과 자사주 제도에 이어 중복상장 원칙 금지 예외 허용 개정안을 발표해 의견을 수렴 중이고 7월 중 바로 본격적으로 시행됐다 고 덧붙였다.",중립
425561449,무한 인버스 구간이다,rlgndnlrl,2026.07.15 12:56,음전 만들면 돈버는 구조이다,SK하이닉스,음전 만들면 돈버는 구조이다,안티
425561425,자 25 23 18컴온,한국의금손,2026.07.15 12:56,"컴컴컴컴컴 ~~~~컴원
lg생활건강 떨어지면서 삼성상승 가격대가 비슷하네잉?",SK하이닉스,컴컴컴컴컴 컴원 lg생활건강 떨어지면서 삼성상승 가격대가 비슷하네잉?,중립
425561405,레버리지 손봐라..,go022111,2026.07.15 12:56,"좋은 소식이다
그래 진작에 손보지.. 꼭 대통령 입에서 나오면 움직이고..",SK하이닉스,좋은 소식이다 그래 진작에 손보지.. 꼭 대통령 입에서 나오면 움직이고..,찬티
425561401,다 왔음,수익확보,2026.07.15 12:56,짐들 사시길...,SK하이닉스,짐들 사시길...,찬티
425561394,예전처럼 이제 개미탈출 기관외국인 먹는,kjyoon,2026.07.15 12:56,전형적인 국장으로 돌아왔네,SK하이닉스,전형적인 국장으로 돌아왔네,안티
425561383,억눌렸던 한을 상한가로 보답하라!,오늘그날인가,2026.07.15 12:56,종가18.00%예상,SK하이닉스,종가18.00 예상,찬티
425561356,사이비 보수가 정권을 잡으믄..,이건뭐여,2026.07.15 12:55,"선진국 대한민국은 다음 날부터
아프리카 최빈국 가봉 되능 겨..
다시 전국민이 가봉질이나 열심히 해야 하능겨..
워여 타.. 재봉틀 사러 가야 혀..",SK하이닉스,선진국 대한민국은 다음 날부터 아프리카 최빈국 가봉 되능 겨.. 다시 전국민이 가봉질이나 열심히 해야 하능겨.. 워여 타.. 재봉틀 사러 가야 혀..,안티
